415,415958,0.01521928,,0.096809
416,415958,0.01520918,0.125000,0.105066
417,415958,0.01524585,,0.105066
418,415958,0.01523812,0.031250,0.083446
419,415958,0.01527436,,0.083446
420,415958,0.01520394,0.093750,0.086464
421,415958,0.01513487,,0.086464
422,415958,0.01515547,0.093750,0.088598
423,415958,0.01508036,,0.088598
424,415958,0.01505308,0.125000,0.099260
425,415958,0.01510561,,0.099260
426,415958,0.01506085,0.125000,0.106799
427,415958,0.01503465,,0.106799
428,415958,0.01500552,0.250000,0.148742
429,415958,0.01501628,,0.148742
430,415958,0.01499287,0.187500,0.160094
431,415958,0.01493517,,0.160094
432,415958,0.01495120,0.062500,0.131509
433,415958,0.01498203,,0.131509
434,415958,0.01494734,0.156250,0.138756
435,415958,0.01490329,,0.138756
436,415958,0.01487963,0.125000,0.134727
437,415958,0.01486009,,0.134727
438,415958,0.01480042,0.093750,0.122725
439,415958,0.01482836,,0.122725
440,415958,0.01475796,0.062500,0.105085
441,415958,0.01485359,,0.105085
442,415958,0.01480659,0.218750,0.138377
443,415958,0.01483247,,0.138377
444,415958,0.01473805,0.218750,0.161918
445,415958,0.01468646,,0.161918
446,415958,0.01464917,0.093750,0.141952
447,415958,0.01472635,,0.141952
448,415958,0.01471942,0.093750,0.127834
449,415958,0.01464991,,0.127834
450,415958,0.01465931,0.125000,0.127004
451,415958,0.01468236,,0.127004
452,415958,0.01456781,0.187500,0.144723
453,415958,0.01457305,,0.144723
454,415958,0.01458105,0.093750,0.129793
455,415958,0.01452680,,0.129793
456,415958,0.01450168,0.156250,0.137542
457,415958,0.01452052,,0.137542
458,415958,0.01448437,0.218750,0.161327
459,415958,0.01456369,,0.161327
460,415958,0.01448141,0.187500,0.168993
461,415958,0.01445133,,0.168993
462,415958,0.01437088,0.093750,0.146955
463,415958,0.01434306,,0.146955
464,415958,0.01437462,0.093750,0.131372
465,415958,0.01435961,,0.131372
466,415958,0.01432772,0.125000,0.129505
467,415958,0.01430034,,0.129505
468,415958,0.01434815,0.187500,0.146492
469,415958,0.01438804,,0.146492
470,415958,0.01430295,0.156250,0.149350
471,415958,0.01428171,,0.149350
472,415958,0.01421693,0.062500,0.123912
473,415958,0.01427867,,0.123912
474,415958,0.01418478,0.000000,0.087619
475,415958,0.01414239,,0.087619
476,415958,0.01414909,0.062500,0.080262
477,415958,0.01414751,,0.080262
478,415958,0.01411062,0.093750,0.084212
479,415958,0.01405947,,0.084212
480,415958,0.01408327,0.093750,0.087006
481,415958,0.01411100,,0.087006
482,415958,0.01407282,0.156250,0.107287
483,415958,0.01401133,,0.107287
484,415958,0.01401591,0.156250,0.121628
485,415958,0.01396874,,0.121628
486,415958,0.01401161,0.093750,0.113463
487,415958,0.01393847,,0.113463
488,415958,0.01391422,0.125000,0.116842
489,415958,0.01395828,,0.116842
490,415958,0.01394903,0.218750,0.146690
491,415958,0.01390396,,0.146690
492,415958,0.01386082,0.093750,0.131184
493,415958,0.01391022,,0.131184
494,415958,0.01381734,0.187500,0.147679
495,415958,0.01382545,,0.147679
496,415958,0.01384189,0.125000,0.141036
497,415958,0.01379462,,0.141036
498,415958,0.01376227,0.125000,0.136339
499,415958,0.01372242,,0.136339
500,415958,0.01366064,0.062500,0.114712
501,415958,0.01380291,,0.114712
502,415958,0.01369818,0.125000,0.117726
503,415958,0.01368268,,0.117726
504,415958,0.01367427,0.125000,0.119856
505,415958,0.01373209,,0.119856
506,415958,0.01360538,0.093750,0.112210
507,415958,0.01359663,,0.112210
508,415958,0.01361920,0.093750,0.106803
509,415958,0.01362005,,0.106803
510,415958,0.01353637,0.156250,0.121286
511,415958,0.01350482,,0.121286
512,415958,0.01349286,0.125000,0.122374
513,415958,0.01345663,,0.122374
514,415958,0.01345918,0.187500,0.141449
515,415958,0.01351871,,0.141449
516,415958,0.01344399,0.125000,0.136631
517,415958,0.01341383,,0.136631
518,415958,0.01341067,0.250000,0.169836
519,415958,0.01343140,,0.169836
520,415958,0.01337763,0.125000,0.156704
521,415958,0.01338481,,0.156704
522,415958,0.01327345,0.062500,0.129112
523,415958,0.01324874,,0.129112
524,415958,0.01334394,0.187500,0.146214
525,415958,0.01331856,,0.146214
526,415958,0.01321796,0.093750,0.130847
527,415958,0.01326231,,0.130847
528,415958,0.01321090,0.062500,0.110829
529,415958,0.01313631,,0.110829
530,415958,0.01315704,0.093750,0.105827
531,415958,0.01311775,,0.105827
532,415958,0.01311132,0.062500,0.093137
533,415958,0.01312896,,0.093137
534,415958,0.01313983,0.125000,0.102469
535,415958,0.01303497,,0.102469
536,415958,0.01307200,0.156250,0.118221
537,415958,0.01304490,,0.118221
538,415958,0.01297928,0.000000,0.083595
539,415958,0.01296254,,0.083595
540,415958,0.01302035,0.093750,0.086569
541,415958,0.01298747,,0.086569
542,415958,0.01291782,0.156250,0.106978
543,415958,0.01294272,,0.106978
544,415958,0.01283706,0.031250,0.084798
545,415958,0.01280910,,0.084798
546,415958,0.01289080,0.062500,0.078267
547,415958,0.01284759,,0.078267
548,415958,0.01278626,0.125000,0.091955
549,415958,0.01274727,,0.091955
550,415958,0.01277906,0.062500,0.083328
551,415958,0.01270909,,0.083328
552,415958,0.01273423,0.218750,0.122992
553,415958,0.01269448,,0.122992
554,415958,0.01276625,0.093750,0.114427
555,415958,0.01262003,,0.114427
556,415958,0.01266971,0.156250,0.126677
557,415958,0.01257404,,0.126677
558,415958,0.01259110,0.031250,0.098727
559,415958,0.01259840,,0.098727
560,415958,0.01248872,0.125000,0.106422
561,415958,0.01248407,,0.106422
562,415958,0.01248060,0.125000,0.111863
563,415958,0.01248983,,0.111863
564,415958,0.01248750,0.093750,0.106558
565,415958,0.01250587,,0.106558
566,415958,0.01234407,0.093750,0.102807
567,415958,0.01234429,,0.102807
